faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,detector,faults_pred,delta
14,1,494,0.21042,3682.5,4544.2,9.3676,26.979,42.473,2706.4,75.194,120.03,0.3376,80.173,49.711,2635.4,25.21,49.706,3104.1,23.443,65.541,225.47,341.39,94.205,77.565,32.109,8.9936,26.557,7.042,18.657,1.668,33.278,13.734,24.021,1.2615,18.382,2.3103,4.8572,2.2214,0.030891,0.82043,0.11364,53.583,44.414,62.976,54.414,20.925,62.109,22.242,39.44,37.249,45.854,46.27,30.704,16.909,1,14,1
14,1,495,0.21129,3692.7,4535.0,9.2294,26.581,42.2,2707.8,74.193,120.73,0.33447,79.986,51.968,2636.2,25.869,49.232,3104.4,23.135,65.555,224.9,341.67,95.53,77.172,32.109,8.9936,26.557,7.042,18.657,1.668,33.278,13.734,24.021,1.2615,18.382,2.3103,4.8572,2.2214,0.030891,0.82043,0.11364,53.583,44.414,62.8,54.525,20.839,61.782,22.406,39.822,43.892,44.757,46.304,51.667,17.67,1,14,1
14,1,496,0.24232,3624.2,4549.9,9.3272,26.893,42.06,2704.7,75.091,120.1,0.32634,80.02,50.412,2633.5,25.597,50.499,3101.9,23.829,65.553,225.13,341.58,93.35,77.41,32.272,8.9347,25.981,6.724,19.143,1.6758,33.043,13.83,24.17,1.2899,18.683,2.2761,4.887,2.3247,0.030891,0.82043,0.11364,53.583,44.414,62.376,53.951,24.144,60.817,22.051,38.692,39.312,47.689,46.268,33.195,16.014,1,14,1
14,1,497,0.24409,3579.3,4512.9,9.3458,26.969,42.331,2711.0,74.444,120.58,0.32645,80.263,50.871,2639.6,23.999,50.361,3107.0,22.687,65.554,225.19,341.07,96.495,77.752,32.272,8.9347,25.981,6.724,19.143,1.6758,33.043,13.83,24.17,1.2899,18.683,2.2761,4.887,2.3247,0.019108,0.83961,0.093584,53.237,44.407,63.149,54.393,23.97,59.123,22.452,38.677,40.663,47.369,45.842,46.191,18.679,1,14,1
14,1,498,0.22786,3702.2,4461.1,9.3149,27.054,42.294,2707.9,74.857,120.31,0.3341,80.449,49.709,2638.8,24.967,50.524,3106.5,22.509,65.589,222.83,341.17,92.69,77.371,32.117,8.8286,26.485,6.9613,18.773,1.6465,32.278,13.842,24.037,1.1279,18.558,2.2392,4.816,2.3767,0.019108,0.83961,0.093584,53.237,44.407,63.822,53.802,22.452,61.793,22.554,40.255,37.242,47.747,45.856,38.512,19.108,1,14,1
14,1,499,0.228,3736.2,4504.5,9.3528,26.694,42.185,2706.6,75.579,120.39,0.33623,80.062,49.273,2634.8,26.311,50.487,3104.8,23.041,65.595,223.75,340.77,96.4,77.075,32.117,8.8286,26.485,6.9613,18.773,1.6465,32.278,13.842,24.037,1.1279,18.558,2.2392,4.816,2.3767,0.019108,0.83961,0.093584,53.237,44.407,63.236,53.282,22.438,62.114,22.045,39.995,35.961,47.662,45.578,40.702,17.878,0,0,1
14,1,500,0.24456,3632.1,4525.8,9.3645,26.671,42.598,2704.6,74.743,120.51,0.33936,80.169,48.391,2633.2,24.915,48.581,3101.1,22.791,65.57,221.09,340.75,92.726,77.207,31.793,8.7619,26.322,6.9266,18.913,1.6605,33.186,13.921,24.195,1.2953,18.157,2.2338,4.8641,2.2052,0.019108,0.83961,0.093584,53.237,44.407,62.985,53.905,23.76,59.855,22.182,39.937,33.365,43.249,45.624,43.851,18.457,1,14,1
15,1,1,0.21894,3708.1,4520.0,9.3634,26.851,42.553,2695.8,74.498,120.41,0.33653,80.19,50.612,2623.5,25.885,49.9,3095.8,23.915,65.282,215.46,337.85,94.635,76.989,31.25,8.8736,26.284,6.9015,18.86,1.6579,32.449,13.996,23.793,1.2444,19.068,2.2398,4.891,2.3353,0.011588,0.84024,0.11592,53.435,44.663,63.459,53.936,21.322,60.641,21.214,40.885,39.901,46.303,43.228,41.162,15.862,0,0,1
15,1,2,0.32847,3669.8,4511.5,9.3173,26.606,42.343,2696.9,75.371,120.4,0.35646,80.329,50.507,2624.3,27.039,50.535,3099.0,22.725,65.255,215.35,337.35,94.775,77.275,31.903,8.9646,26.255,6.7745,18.906,1.6634,33.016,13.65,24.565,1.1479,19.192,2.2082,5.0006,2.2991,0.020998,0.85428,0.07997,53.653,43.623,62.914,53.829,31.902,59.924,20.736,42.104,39.592,47.771,43.489,40.798,18.671,1,20,1
15,1,3,0.32584,3659.4,4510.5,9.3382,26.78,42.624,2696.9,75.825,120.43,0.35679,80.291,48.581,2624.3,23.871,51.708,3099.5,22.097,65.229,213.96,337.29,94.594,77.133,31.903,8.9646,26.255,6.7745,18.906,1.6634,33.016,13.65,24.565,1.1479,19.192,2.2082,5.0006,2.2991,0.020998,0.85428,0.07997,53.653,43.623,63.093,53.841,32.161,61.024,20.768,42.064,33.923,50.486,43.599,40.615,20.176,1,20,1
15,1,4,0.269,3701.0,4485.9,9.4336,26.409,42.178,2696.0,75.97,120.41,0.31639,80.223,50.734,2624.5,26.649,49.394,3097.6,23.132,65.236,214.98,337.76,94.734,77.092,31.832,9.0358,26.344,6.9857,19.148,1.6724,32.307,13.696,24.221,1.3446,18.92,2.2183,4.9031,2.3568,0.020998,0.85428,0.07997,53.653,43.623,63.532,54.005,26.595,59.277,20.931,37.724,40.26,45.132,43.496,40.837,17.731,0,0,1
15,1,5,0.2698,3699.8,4477.6,9.4473,27.031,42.393,2696.4,75.833,120.4,0.31665,80.266,50.843,2623.6,25.348,49.454,3098.8,22.368,65.226,215.2,337.12,94.551,77.15,31.832,9.0358,26.344,6.9857,19.148,1.6724,32.307,13.696,24.221,1.3446,18.92,2.2183,4.9031,2.3568,0.020998,0.85428,0.07997,53.653,43.623,63.553,54.103,26.516,61.277,21.092,37.692,40.579,45.27,43.464,41.09,19.544,0,0,1
15,1,6,0.28114,3607.4,4393.6,9.5402,26.988,41.843,2698.3,74.736,120.42,0.31788,80.322,48.882,2626.0,25.228,50.375,3098.2,22.913,65.194,215.18,337.87,94.672,77.466,31.986,8.7468,26.354,6.9542,18.935,1.6565,32.525,13.936,23.929,1.2298,18.948,2.2194,4.9045,2.2655,0.020998,0.85428,0.07997,53.653,43.623,63.293,54.472,27.39,59.465,21.416,38.56,34.811,47.402,43.453,40.747,18.233,0,0,1
15,1,7,0.28046,3625.5,4417.4,9.2974,26.609,42.257,2700.2,75.229,120.41,0.32046,80.474,51.905,2628.2,26.624,51.791,3101.1,22.706,65.207,215.46,337.59,94.647,77.379,31.986,8.7468,26.354,6.9542,18.935,1.6565,32.525,13.936,23.929,1.2298,18.948,2.2194,4.9045,2.2655,0.017255,0.85196,0.10428,54.423,43.693,62.981,54.187,27.457,61.809,21.096,38.246,43.705,50.679,43.795,40.551,18.713,0,0,1
15,1,8,0.26561,3661.6,4537.7,9.3315,26.896,42.331,2701.2,74.988,120.4,0.34671,80.596,48.595,2629.5,26.82,48.938,3100.8,21.886,65.298,216.78,338.08,94.644,77.589,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.553,53.227,26.561,61.742,21.596,41.462,33.965,44.076,43.825,41.551,20.623,0,0,1
15,1,9,0.26891,3673.6,4516.8,9.1864,26.474,42.624,2699.6,74.506,120.39,0.34669,80.406,49.043,2627.2,24.303,49.104,3101.4,23.337,65.339,215.37,337.67,94.769,77.55,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.347,53.477,26.236,62.408,20.754,41.465,35.284,44.461,44.095,40.082,17.178,1,20,1
15,1,10,0.24816,3621.1,4438.5,9.2407,26.793,42.436,2697.7,75.235,120.41,0.31236,80.166,48.828,2625.5,24.499,48.684,3096.9,22.711,65.319,214.91,338.8,94.673,76.841,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.635,53.021,24.263,63.194,21.385,37.691,34.651,43.488,44.284,41.116,18.73,0,0,1
15,1,11,0.24653,3612.8,4438.4,9.2541,27.048,42.032,2695.6,74.792,120.34,0.31273,80.034,50.614,2623.7,24.522,50.571,3097.0,22.644,65.267,215.15,338.3,94.864,77.099,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.777,53.023,24.424,61.684,21.271,37.645,39.907,47.856,44.417,39.572,18.896,0,0,1
15,1,12,0.27764,3666.8,4499.7,9.2801,26.945,42.358,2698.2,74.914,120.44,0.34579,80.071,50.227,2625.4,25.383,49.554,3098.5,22.779,65.2,217.69,338.9,94.757,77.28,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.318,53.707,27.13,64.863,21.504,40.543,38.768,45.503,44.318,40.753,18.582,0,0,1
15,1,13,0.27579,3667.8,4522.4,9.3647,27.264,42.382,2699.4,74.217,120.39,0.34333,80.184,49.455,2627.9,24.684,50.147,3100.9,21.995,65.231,219.87,338.89,94.654,77.52,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.301,53.435,27.311,60.32,21.48,40.844,36.497,46.874,44.263,41.025,20.417,0,0,1
15,1,14,0.27365,3647.9,4490.2,9.3804,26.693,42.118,2702.7,74.345,120.41,0.31471,80.477,51.68,2631.6,24.501,50.623,3102.0,23.476,65.272,218.95,338.75,94.583,77.746,32.216,9.0091,27.018,7.0323,18.86,1.6499,32.617,13.91,23.946,1.3425,18.828,2.2814,4.9614,2.2504,0.0042476,0.84045,0.08744,53.883,44.663,62.928,52.932,26.776,61.08,21.586,37.993,43.043,47.975,44.482,41.745,16.866,0,0,1
15,1,15,0.27234,3671.9,4477.8,9.3251,26.719,42.531,2704.0,74.92,120.4,0.31428,80.493,51.829,2632.3,26.094,49.048,3103.7,22.942,65.345,219.63,339.31,94.614,77.56,32.216,9.0091,27.018,7.0323,18.86,1.6499,32.617,13.91,23.946,1.3425,18.828,2.2814,4.9614,2.2504,0.0042476,0.84045,0.08744,53.883,44.663,62.515,53.079,26.904,60.673,21.587,38.045,43.482,44.331,44.552,41.215,18.128,0,0,1
15,1,16,0.25084,3617.9,4501.5,9.2941,27.122,42.471,2702.4,74.401,120.41,0.33938,80.376,49.958,2630.3,23.914,51.106,3102.5,23.6,65.444,220.23,339.3,94.692,77.179,32.552,8.892,25.888,6.9118,18.828,1.6585,32.806,13.707,23.9,1.3741,18.562,2.2356,4.8038,2.2689,0.0042476,0.84045,0.08744,53.883,44.663,62.391,53.617,24.755,61.165,21.833,41.409,37.976,49.094,44.627,41.518,16.578,0,0,1
15,1,17,0.25094,3606.2,4494.1,9.2982,26.777,42.354,2702.8,74.621,120.36,0.34324,80.33,50.034,2630.5,24.371,49.143,3102.5,23.242,65.407,218.24,339.31,94.712,77.17,32.552,8.892,25.888,6.9118,18.828,1.6585,32.806,13.707,23.9,1.3741,18.562,2.2356,4.8038,2.2689,0.01239,0.84439,0.11032,54.028,43.716,62.593,53.705,24.745,60.294,21.567,40.937,38.199,44.55,44.664,40.522,17.428,0,0,1
15,1,18,0.21829,3641.7,4452.6,9.3872,26.756,42.235,2701.5,74.928,120.42,0.32105,80.075,49.999,2629.0,25.261,50.096,3100.8,22.603,65.355,217.9,339.73,94.777,77.105,31.625,8.7095,26.389,6.6396,18.913,1.6162,32.575,13.808,23.471,1.2953,18.691,2.2625,4.9608,2.4003,0.01239,0.84439,0.11032,54.028,43.716,62.954,54.268,21.16,61.748,21.517,38.188,38.096,46.756,44.709,40.897,18.965,0,0,1
15,1,19,0.2173,3641.3,4525.4,9.3391,26.873,42.159,2701.3,73.942,120.37,0.31625,79.95,49.656,2629.0,24.555,50.213,3101.4,23.772,65.289,218.86,339.47,94.74,77.013,31.625,8.7095,26.389,6.6396,18.913,1.6162,32.575,13.808,23.471,1.2953,18.691,2.2625,4.9608,2.4003,0.01239,0.84439,0.11032,54.028,43.716,62.961,53.396,21.258,60.925,21.584,38.774,37.087,47.027,44.644,40.118,16.22,0,0,1
15,1,20,0.30653,3723.8,4442.8,9.419,26.705,42.172,2705.0,75.04,120.43,0.33256,80.111,50.789,2634.2,26.243,48.733,3104.1,23.487,65.238,218.77,339.75,94.512,77.363,31.783,8.938,25.983,6.9395,19.188,1.6857,32.563,13.772,24.55,1.0597,18.382,2.2936,4.775,2.2106,0.01239,0.84439,0.11032,54.028,43.716,64.029,54.163,30.323,59.052,21.774,39.395,40.422,43.602,44.673,41.539,16.873,0,0,1
15,1,21,0.30612,3698.4,4503.8,9.4829,26.926,42.595,2706.1,75.138,120.41,0.33472,80.174,50.078,2633.9,24.709,49.8,3106.8,23.122,65.272,220.53,340.08,94.317,77.539,31.783,8.938,25.983,6.9395,19.188,1.6857,32.563,13.772,24.55,1.0597,18.382,2.2936,4.775,2.2106,0.01239,0.84439,0.11032,54.028,43.716,64.466,53.433,30.363,59.501,21.61,39.133,38.331,46.071,44.535,41.595,17.72,0,0,1
15,1,22,0.29652,3676.8,4444.0,9.3967,26.954,42.139,2706.6,74.903,120.41,0.32615,80.243,50.187,2635.4,26.942,49.997,3104.8,23.486,65.291,221.74,340.57,94.536,77.331,31.747,8.7944,26.484,6.6818,18.762,1.6632,32.762,13.728,23.854,1.2183,19.055,2.2704,4.8087,2.31,0.00092373,0.85938,0.099544,54.097,44.416,62.294,53.426,29.296,61.646,22.119,39.156,38.652,46.527,44.557,41.523,16.863,0,0,1
15,1,23,0.29597,3631.9,4502.2,9.3797,26.688,42.277,2706.9,75.019,120.4,0.32351,80.177,51.036,2635.5,26.357,49.526,3105.5,24.473,65.311,218.66,340.73,94.489,77.556,31.747,8.7944,26.484,6.6818,18.762,1.6632,32.762,13.728,23.854,1.2183,19.055,2.2704,4.8087,2.31,0.00092373,0.85938,0.099544,54.097,44.416,63.068,52.729,29.35,60.891,22.064,39.478,41.148,45.436,44.895,40.68,14.495,0,0,1
15,1,24,0.30281,3695.1,4468.6,9.311,26.959,42.312,2708.5,75.292,120.42,0.32347,80.281,50.555,2637.4,24.738,48.304,3108.0,22.722,65.331,222.05,340.97,94.402,77.552,32.35,8.8795,26.413,6.9776,19.043,1.6313,32.508,13.794,23.981,1.2447,19.07,2.2615,4.9327,2.2465,0.00092373,0.85938,0.099544,54.097,44.416,64.308,54.143,30.233,63.627,22.152,38.21,39.732,42.608,44.658,42.633,18.636,0,0,1
15,1,25,0.3047,3682.7,4473.7,9.4525,26.757,42.189,2709.9,75.423,120.39,0.32427,80.339,49.998,2639.1,26.373,50.218,3107.4,22.253,65.369,221.2,341.5,94.328,77.509,32.35,8.8795,26.413,6.9776,19.043,1.6313,32.508,13.794,23.981,1.2447,19.07,2.2615,4.9327,2.2465,0.00092373,0.85938,0.099544,54.097,44.416,64.52,54.083,30.047,59.856,22.312,38.112,38.093,47.038,44.793,42.198,19.758,0,0,1
15,1,26,0.24783,3612.2,4495.9,9.3166,26.911,42.42,2704.3,74.363,120.39,0.33025,79.92,49.502,2632.0,25.157,50.05,3103.3,23.731,65.385,218.92,341.27,94.47,76.841,32.221,8.8436,26.335,6.9071,18.647,1.6178,32.602,13.767,24.014,1.2106,18.637,2.2725,4.9021,2.2774,0.00092373,0.85938,0.099544,54.097,44.416,63.189,53.106,24.452,61.626,22.033,39.053,36.634,46.651,45.06,41.581,16.291,0,0,1
15,1,27,0.24845,3655.9,4507.0,9.3833,27.102,42.907,2703.5,75.125,120.37,0.33063,79.767,48.991,2632.1,25.026,48.982,3100.7,23.994,65.275,221.82,341.46,94.654,77.13,32.221,8.8436,26.335,6.9071,18.647,1.6178,32.602,13.767,24.014,1.2106,18.637,2.2725,4.9021,2.2774,0.0067024,0.87881,0.096309,53.645,44.368,62.437,52.973,24.391,62.801,22.376,39.006,35.132,44.177,45.284,40.798,15.665,0,0,1
15,1,28,0.25735,3636.8,4493.7,9.4762,27.152,42.611,2706.1,75.267,120.38,0.32644,79.855,48.379,2634.4,24.736,48.121,3103.3,23.09,65.271,224.77,341.92,94.547,77.189,32.471,8.8637,25.872,7.0175,18.411,1.654,32.641,13.779,24.081,1.1339,18.761,2.2834,4.9227,2.315,0.0067024,0.87881,0.096309,53.645,44.368,63.326,54.092,25.775,62.958,22.38,38.735,33.329,42.185,45.27,40.862,17.832,0,0,1
15,1,29,0.25868,3661.4,4486.0,9.342,26.749,42.124,2707.5,73.823,120.38,0.32761,79.868,51.625,2636.4,24.394,50.502,3104.4,23.889,65.256,222.77,342.17,94.671,77.369,32.471,8.8637,25.872,7.0175,18.411,1.654,32.641,13.779,24.081,1.1339,18.761,2.2834,4.9227,2.315,0.0067024,0.87881,0.096309,53.645,44.368,62.903,54.183,25.645,60.395,22.277,38.591,42.882,47.695,45.697,41.655,15.941,0,0,1
15,1,30,0.23661,3606.5,4514.0,9.4735,26.958,42.366,2713.4,75.139,120.41,0.32859,80.395,49.221,2643.3,24.701,50.741,3107.7,23.821,65.356,225.94,342.18,94.548,77.942,32.435,8.8925,26.073,6.862,19.139,1.6773,32.554,13.932,24.249,1.3767,18.753,2.255,4.7712,2.307,0.0067024,0.87881,0.096309,53.645,44.368,62.803,54.47,22.727,60.322,23.077,38.708,35.807,48.248,45.657,41.517,16.028,0,0,1
15,1,31,0.23435,3639.7,4507.0,9.2874,26.854,42.364,2714.8,74.439,120.37,0.32755,80.519,50.417,2644.1,25.815,50.088,3110.9,22.882,65.5,223.11,342.27,94.551,77.812,32.435,8.8925,26.073,6.862,19.139,1.6773,32.554,13.932,24.249,1.3767,18.753,2.255,4.7712,2.307,0.0067024,0.87881,0.096309,53.645,44.368,62.233,54.555,22.949,62.25,22.574,38.835,39.326,46.738,46.142,41.125,18.231,0,0,1
15,1,32,0.2358,3688.9,4458.8,9.3055,27.142,42.115,2711.2,74.68,120.4,0.34865,80.204,51.828,2639.6,23.891,48.719,3109.1,23.887,65.58,228.26,342.0,94.617,77.153,32.238,8.9563,26.101,6.8725,18.405,1.6357,32.884,13.672,24.168,1.2643,18.587,2.2836,4.8402,2.3443,0.016034,0.84054,0.099895,53.27,43.72,62.695,53.344,22.951,61.387,22.17,40.421,43.479,43.57,46.471,41.545,15.869,0,0,1
15,1,33,0.23341,3633.5,4462.6,9.2785,26.468,42.444,2709.5,74.125,120.4,0.34471,79.908,49.803,2638.9,24.753,51.868,3105.8,22.117,65.585,227.23,342.98,94.547,76.757,32.238,8.9563,26.101,6.8725,18.405,1.6357,32.884,13.672,24.168,1.2643,18.587,2.2836,4.8402,2.3443,0.016034,0.84054,0.099895,53.27,43.72,63.649,53.298,23.186,63.222,22.206,40.902,37.52,50.858,47.04,41.107,20.116,0,0,1
15,1,34,0.25386,3661.9,4576.6,9.5163,27.04,42.429,2711.5,74.299,120.4,0.31422,79.875,49.811,2640.0,23.548,50.531,3107.7,22.992,65.532,229.58,342.22,94.682,77.372,32.113,8.909,26.351,6.919,18.547,1.6513,32.848,13.795,24.34,1.3257,18.605,2.265,4.8659,2.2509,0.016034,0.84054,0.099895,53.27,43.72,63.081,53.737,24.608,61.145,22.581,37.623,37.544,47.762,47.311,40.567,18.008,0,0,1
15,1,35,0.25149,3675.8,4528.0,9.342,27.132,42.322,2711.9,74.573,120.42,0.31715,79.906,49.911,2640.7,25.61,49.972,3108.7,23.108,65.568,231.61,342.79,94.506,77.347,32.113,8.909,26.351,6.919,18.547,1.6513,32.848,13.795,24.34,1.3257,18.605,2.265,4.8659,2.2509,0.016034,0.84054,0.099895,53.27,43.72,62.842,54.318,24.841,62.613,22.589,37.266,37.837,46.47,47.609,41.48,17.712,0,0,1
15,1,36,0.26437,3644.7,4523.5,9.4864,26.826,42.388,2714.6,74.328,120.37,0.32946,79.948,50.074,2643.7,24.603,49.886,3109.6,22.757,65.595,233.47,343.0,94.552,77.181,32.26,8.9116,26.712,6.8771,18.192,1.6822,33.282,13.74,24.246,1.221,18.976,2.244,4.7123,2.3118,0.016034,0.84054,0.099895,53.27,43.72,62.958,54.075,25.979,62.544,22.717,38.941,38.316,46.27,47.919,40.989,18.569,0,0,1
15,1,37,0.26478,3639.9,4488.8,9.4172,26.981,42.072,2712.2,75.145,120.4,0.33057,79.677,48.426,2641.2,25.714,49.854,3110.2,23.265,65.586,234.16,343.07,94.704,76.941,32.26,8.9116,26.712,6.8771,18.192,1.6822,33.282,13.74,24.246,1.221,18.976,2.244,4.7123,2.3118,0.02131,0.8436,0.091528,54.226,43.466,63.04,54.489,25.938,61.622,22.5,38.805,33.467,46.197,47.396,41.395,17.394,0,0,1
15,1,38,0.25091,3660.9,4525.0,9.5474,26.949,41.937,2714.7,75.185,120.41,0.32214,79.804,49.545,2643.6,25.715,51.054,3110.4,23.236,65.571,231.6,343.4,94.461,77.289,32.131,8.6665,25.925,6.9697,18.759,1.6684,33.442,13.915,24.081,1.2095,18.892,2.2488,4.7212,2.3277,0.02131,0.8436,0.091528,54.226,43.466,63.03,54.997,24.521,62.168,22.88,38.256,36.762,48.973,47.696,41.252,17.434,0,0,1
15,1,39,0.24944,3643.9,4554.9,9.4999,27.342,42.896,2715.4,74.799,120.39,0.32434,79.835,49.801,2643.9,26.577,51.22,3112.0,22.479,65.596,231.16,343.3,94.595,77.174,32.131,8.6665,25.925,6.9697,18.759,1.6684,33.442,13.915,24.081,1.2095,18.892,2.2488,4.7212,2.3277,0.02131,0.8436,0.091528,54.226,43.466,63.323,54.638,24.665,63.577,22.921,37.987,37.513,49.358,47.804,41.467,19.248,0,0,1
15,1,40,0.2639,3620.1,4500.0,9.4751,26.899,42.238,2716.7,74.539,120.4,0.34097,79.897,49.532,2646.2,24.63,49.772,3111.4,23.131,65.599,231.0,343.51,94.489,77.553,32.373,8.8025,26.256,6.9596,19.198,1.6548,32.96,13.707,23.877,1.1435,18.49,2.2667,4.8054,2.2488,0.02131,0.8436,0.091528,54.226,43.466,62.882,53.956,25.67,59.471,22.871,40.659,36.723,46.007,47.886,41.679,17.686,0,0,1
15,1,41,0.26333,3656.9,4493.8,9.4431,27.104,42.126,2719.0,75.326,120.4,0.34039,80.144,49.695,2648.6,24.059,49.718,3112.4,22.504,65.663,232.44,343.59,94.678,77.628,32.373,8.8025,26.256,6.9596,19.198,1.6548,32.96,13.707,23.877,1.1435,18.49,2.2667,4.8054,2.2488,0.02131,0.8436,0.091528,54.226,43.466,62.249,54.03,25.725,62.43,23.286,40.73,37.201,45.881,47.823,42.18,19.144,0,0,1
15,1,42,0.23851,3636.6,4508.1,9.3052,26.524,42.529,2718.4,74.013,120.38,0.31868,80.07,50.955,2648.1,27.073,49.595,3112.3,23.142,65.724,233.01,344.05,94.475,77.385,32.257,8.874,26.669,6.7608,19.067,1.6402,33.383,13.822,23.77,1.3191,18.116,2.2588,4.8219,2.3017,0.019093,0.8315,0.095588,54.432,43.595,62.609,52.745,23.442,61.611,22.912,37.792,40.911,45.597,47.924,41.144,17.645,0,0,1
15,1,43,0.23914,3623.0,4436.4,9.2695,27.0,42.251,2717.7,75.365,120.42,0.32223,79.941,48.601,2647.1,24.631,49.8,3111.2,22.757,65.733,232.86,343.88,94.699,77.205,32.257,8.874,26.669,6.7608,19.067,1.6402,33.383,13.822,23.77,1.3191,18.116,2.2588,4.8219,2.3017,0.019093,0.8315,0.095588,54.432,43.595,62.843,53.603,23.379,61.35,23.071,37.359,33.983,46.07,48.037,42.297,18.563,0,0,1
15,1,44,0.24962,3720.5,4477.2,9.3282,26.604,41.927,2716.6,75.657,120.38,0.33359,79.829,48.126,2646.1,22.47,49.784,3110.2,23.54,65.748,233.59,344.42,94.514,77.245,32.157,8.7074,26.804,6.8064,18.678,1.6694,32.583,13.831,24.253,1.2676,18.197,2.2343,4.8354,2.2648,0.019093,0.8315,0.095588,54.432,43.595,62.93,53.376,24.284,60.19,23.067,38.964,32.584,46.034,48.075,40.51,16.73,0,0,1
15,1,45,0.24833,3688.1,4448.7,9.4002,26.676,42.311,2716.7,74.582,120.42,0.33147,79.834,51.031,2645.1,25.38,51.977,3110.2,22.276,65.702,232.16,344.37,94.497,77.396,32.157,8.7074,26.804,6.8064,18.678,1.6694,32.583,13.831,24.253,1.2676,18.197,2.2343,4.8354,2.2648,0.019093,0.8315,0.095588,54.432,43.595,63.487,53.718,24.411,59.661,22.913,39.223,41.135,51.109,48.306,41.829,19.727,0,0,1
15,1,46,0.25825,3649.8,4520.0,9.5869,26.956,42.308,2716.1,74.68,120.4,0.33019,79.91,50.566,2646.4,24.194,50.729,3110.0,22.204,65.692,233.65,344.21,94.563,77.589,32.542,9.0285,26.412,6.8887,18.775,1.6581,33.533,13.894,24.402,1.356,18.211,2.3152,4.8119,2.3042,0.019093,0.8315,0.095588,54.432,43.595,63.837,53.803,25.302,63.193,23.39,39.639,39.767,48.22,48.278,41.187,19.895,0,0,1
15,1,47,0.25768,3627.5,4530.1,9.3096,27.449,42.033,2714.4,74.983,120.42,0.33392,79.644,50.168,2644.2,25.086,51.166,3108.3,22.539,65.725,232.38,344.76,94.485,76.828,32.542,9.0285,26.412,6.8887,18.775,1.6581,33.533,13.894,24.402,1.356,18.211,2.3152,4.8119,2.3042,0.019631,0.81954,0.093457,53.908,43.939,64.222,53.682,25.358,64.128,23.661,39.184,38.593,49.233,48.187,41.442,19.154,0,0,1
15,1,48,0.21733,3666.2,4487.1,9.334,26.993,41.972,2713.0,74.654,120.38,0.3418,79.6,50.01,2642.6,25.437,51.645,3105.7,22.239,65.646,235.51,344.56,94.51,77.206,32.627,8.9059,26.563,6.847,19.286,1.6723,32.998,13.712,24.362,1.0885,18.326,2.2075,4.755,2.2092,0.019631,0.81954,0.093457,53.908,43.939,62.867,53.967,21.685,59.634,23.167,39.958,38.129,50.341,47.883,40.302,19.849,0,0,1
15,1,49,0.21888,3655.3,4499.9,9.393,27.049,42.048,2713.1,75.076,120.41,0.34259,79.68,48.846,2642.9,23.234,51.235,3106.6,22.786,65.626,233.89,343.75,94.626,77.334,32.627,8.9059,26.563,6.847,19.286,1.6723,32.998,13.712,24.362,1.0885,18.326,2.2075,4.755,2.2092,0.019631,0.81954,0.093457,53.908,43.939,63.054,53.815,21.532,58.914,22.992,39.863,34.704,49.392,48.001,41.497,18.56,0,0,1
15,1,50,0.20483,3669.2,4451.7,9.5337,26.846,42.042,2714.5,74.53,120.38,0.31821,79.86,51.076,2643.6,24.395,50.685,3107.4,23.773,65.643,233.71,343.74,94.624,77.361,32.362,8.8282,26.961,7.0057,18.251,1.6607,32.934,13.674,24.324,1.2312,18.014,2.3065,4.783,2.18,0.019631,0.81954,0.093457,53.908,43.939,63.194,53.095,20.48,61.561,23.075,37.927,41.265,48.12,47.986,41.229,16.207,0,0,1
